Parameter,SNR,Value,Error
pvs_radial,50,0.0018,-26.75769380963042
pvs_radial,50,0.0018571428571428571,-26.847661475859923
pvs_radial,50,0.0019142857142857143,-27.43900919122938
pvs_radial,50,0.0019714285714285715,-28.353405210708797
pvs_radial,50,0.0020285714285714286,-26.765106080261063
pvs_radial,50,0.002085714285714286,-25.95936927530396
pvs_radial,50,0.002142857142857143,-27.860659578537167
pvs_radial,50,0.0022,-27.682677651980402
pvs_radial,50,0.0022571428571428573,-27.31760572053193
pvs_radial,50,0.0023142857142857145,-25.50471591998315
pvs_radial,50,0.0023714285714285716,-28.498951739862196
pvs_radial,50,0.002428571428571429,-27.017520857751265
pvs_radial,50,0.002485714285714286,-26.60129913506164
pvs_radial,50,0.0025428571428571427,-26.34363321622621
pvs_radial,50,0.0026,-27.858371524911217
pvs_radial,50,0.002657142857142857,-22.31521488893099
pvs_radial,50,0.0027142857142857142,-23.584677814804778
pvs_radial,50,0.0027714285714285714,-26.87191118253429
pvs_radial,50,0.0028285714285714286,-26.560325975608613
pvs_radial,50,0.0028857142857142857,-26.278068991590278
pvs_radial,50,0.002942857142857143,-24.950537863379765
pvs_radial,50,0.003,-27.620418728805582
pvs_fraction,50,0.0,-48.8263823718895
pvs_fraction,50,0.02040816326530612,-49.309790307105565
pvs_fraction,50,0.04081632653061224,-43.34078833662414
pvs_fraction,50,0.061224489795918366,-45.114392340119124
pvs_fraction,50,0.08163265306122448,-41.76792672722192
pvs_fraction,50,0.1020408163265306,-37.2397074087818
pvs_fraction,50,0.12244897959183673,-33.73638224181091
pvs_fraction,50,0.14285714285714285,-31.128248046187753
pvs_fraction,50,0.16326530612244897,-29.056054055259132
pvs_fraction,50,0.18367346938775508,-27.419042628547448
pvs_fraction,50,0.2040816326530612,-25.482447604346017
pvs_fraction,50,0.22448979591836732,-22.62077987644051
pvs_fraction,50,0.24489795918367346,-21.534917541404976
pvs_fraction,50,0.26530612244897955,-19.458816079121203
pvs_fraction,50,0.2857142857142857,-17.222920015238877
pvs_fraction,50,0.3061224489795918,-13.86761536960058
pvs_fraction,50,0.32653061224489793,-13.259031810997735
pvs_fraction,50,0.3469387755102041,-11.432484141401655
pvs_fraction,50,0.36734693877551017,-9.359756920393897
pvs_fraction,50,0.3877551020408163,-5.847946334875346
pvs_fraction,50,0.4081632653061224,-5.320382970833431
pvs_fraction,50,0.42857142857142855,-2.7973691231256304
pvs_fraction,50,0.44897959183673464,-1.0314523123302473
pvs_fraction,50,0.4693877551020408,1.1623987853852484
pvs_fraction,50,0.4897959183673469,3.022461300474384
pvs_fraction,50,0.5102040816326531,3.3232201615150325
pvs_fraction,50,0.5306122448979591,6.37786895609251
pvs_fraction,50,0.5510204081632653,7.357033388859099
pvs_fraction,50,0.5714285714285714,7.164577673289367
pvs_fraction,50,0.5918367346938775,6.026721756637751
pvs_fraction,50,0.6122448979591836,-6.069356572531462
pvs_fraction,50,0.6326530612244897,-32.84513001951534
pvs_fraction,50,0.6530612244897959,5.429470900579174
pvs_fraction,50,0.673469387755102,2.2756104552617056
pvs_fraction,50,0.6938775510204082,2.265624418349651
pvs_fraction,50,0.7142857142857142,-1.1502091036621858
pvs_fraction,50,0.7346938775510203,-0.874224172648834
pvs_fraction,50,0.7551020408163265,0.6437268247445217
pvs_fraction,50,0.7755102040816326,1.09720968698351
pvs_fraction,50,0.7959183673469387,-1.0149773277663925
pvs_fraction,50,0.8163265306122448,-1.2483601787678325
pvs_fraction,50,0.836734693877551,2.8510192329434783
pvs_fraction,50,0.8571428571428571,2.987118233420346
pvs_fraction,50,0.8775510204081632,7.297943022528271
pvs_fraction,50,0.8979591836734693,11.552127206211654
pvs_fraction,50,0.9183673469387754,18.139082365934105
pvs_fraction,50,0.9387755102040816,1.3930389424502176
pvs_fraction,50,0.9591836734693877,1.8096208283281332
pvs_fraction,50,0.9795918367346939,4.500264806367614
pvs_fraction,50,1.0,2.5157929554513325
alpha,20,0.0,-2.6780274220563003
alpha,20,0.0320570678937734,-11.1374285001701
alpha,20,0.0641141357875468,-3.8863154422763593
alpha,20,0.0961712036813202,-5.153356795889174
alpha,20,0.1282282715750936,-11.729024315453216
alpha,20,0.16028533946886703,-11.907539081941469
alpha,20,0.1923424073626404,-4.983104283494644
alpha,20,0.2243994752564138,-8.886375010737073
alpha,20,0.2564565431501872,-12.756630206179453
alpha,20,0.2885136110439606,-18.20449816765498
alpha,20,0.32057067893773405,-14.31919684206709
alpha,20,0.3526277468315074,-15.251336994693272
alpha,20,0.3846848147252808,-21.118047447474307
alpha,20,0.4167418826190542,-24.32393246732733
alpha,20,0.4487989505128276,-25.808270511464894
alpha,20,0.48085601840660097,-17.534022068212117
alpha,20,0.5129130863003744,-29.361905415673753
alpha,20,0.5449701541941478,-28.273167242466116
alpha,20,0.5770272220879212,-35.42827371448571
alpha,20,0.6090842899816946,-22.32866335657177
alpha,20,0.6411413578754681,-24.191007136199193
alpha,20,0.6731984257692414,-27.308696838881303
alpha,20,0.7052554936630148,-26.4988346202152
alpha,20,0.7373125615567883,-24.155000836997566
alpha,20,0.7693696294505616,-22.723137490370497
alpha,20,0.801426697344335,-26.94975328239276
alpha,20,0.8334837652381084,-29.415902147278672
alpha,20,0.8655408331318818,-29.35442127316923
alpha,20,0.8975979010256552,-27.13686535409322
alpha,20,0.9296549689194287,-30.55056357805837
